"Pincode","Delhivery","Delhivery Limitation","Fedex","Fedex Limitation","Dotzot","Dotzot Limitation","DTDC","Indiapost","Pref 1","Pref 2","Pref 3","Pref 4","Pref 5"
"500081","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"632006","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632007","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632014","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"305008","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305009","Y","19999","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305001","Y","19999","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305002","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305003","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305004","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305005","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305006","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"305007","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"522509","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522019","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560095","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560081","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"603203","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"492002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"492004","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"492009","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"492011","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"110012","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110028","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"560036","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560048","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560007","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"250105","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"110021","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"143101","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"303101","Y","19999","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"141015","Y","19999","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"131021","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"131027","Y","19999","Y","4999999","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"641666","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"226019","Y","4998","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"227101","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"249404","Y","4998","Y","4998","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"249409","Y","4998","Y","4998","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"122101","Y","19999","Y","4999999","Y","24999","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"122051","Y","19999","Y","4999999","N","N","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"122102","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"302024","Y","19999","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"302027","Y","19999","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"302028","Y","19999","N","N","Y","24999","Y","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"302033","Y","19999","N","N","Y","24999","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"613204","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"613104","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"613402","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"613403","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"490027","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560083","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500094","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560039","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"530016","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"530017","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560059","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"574143","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521225","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"530046","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"600060","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500178","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500361","Y","19999","N","N","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500252","Y","19999","N","N","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500264","Y","19999","N","N","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500267","Y","19999","N","N","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500482","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"574105","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"585106","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"585401","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"585402","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"585403","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382449","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"600011","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500056","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"533101","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"533102","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"533103","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"533104","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"533105","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"533107","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560023","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"580010","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580020","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580021","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580022","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580023","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580024","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580025","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580026","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580027","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580029","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580030","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"580031","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"624414","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"625009","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"630611","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"625104","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638054","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638055","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638058","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"630101","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638115","Y","19999","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638116","Y","19999","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638153","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638154","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638312","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"637207","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638151","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639109","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639117","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639205","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639207","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"641670","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"641665","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"571311","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"562111","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"834007","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"834011","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590007","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590008","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590003","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590005","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590006","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590010","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590011","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590016","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"590018","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"641406","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"226303","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"226302","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"501218","Y","19999","N","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"384002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384003","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384011","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384205","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384212","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384310","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384410","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"384435","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638113","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638182","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639111","Y","19999","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"639113","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"421203","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"421202","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346002","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346003","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346004","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346005","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346050","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346110","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"346240","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"364001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"122000","Y","19999","N","N","N","N","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"600001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"388001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388120","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388121","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388110","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388355","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388345","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388320","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388370","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388315","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388325","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388350","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388330","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388360","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388130","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388305","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388560","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"387315","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388205","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388307","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388335","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388545","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388306","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388440","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388310","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"387220","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"387240","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700011","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700054","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700055","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700064","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700067","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700085","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700089","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700091","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700097","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700098","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700101","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700102","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700106","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700004","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700111","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700049","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700051","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700058","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700081","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700083","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700109","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700071","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700013","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700084","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700061","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700104","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
